UID          PID    PPID  C STIME TTY          TIME CMD
aziz       12919    6268 12 11:30 ?        00:02:08 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=6257 --enable-crash-reporter=c69e294d-8c54-4e6d-bfac-631042248507, --change-stack-guard-on-fork=enable --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=181 --time-ticks-at-unix-epoch=-1717774857989636 --launch-time-ticks=12909575458 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,12160259562064921487,8212730116763951170,262144 --variations-seed-version=20240606-180134.421000
root       12935       2  0 11:30 ?        00:00:00 [kworker/2:0]
aziz       12938    6268  0 11:30 ?        00:00:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=6257 --enable-crash-reporter=c69e294d-8c54-4e6d-bfac-631042248507, --change-stack-guard-on-fork=enable --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=183 --time-ticks-at-unix-epoch=-1717774857989636 --launch-time-ticks=12915244762 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,12160259562064921487,8212730116763951170,262144 --variations-seed-version=20240606-180134.421000
root       12961       2  0 11:31 ?        00:00:00 [kworker/0:1-events]
root       13026       2  0 11:34 ?        00:00:00 [kworker/u16:0-flush-8:0]
root       13100       2  0 11:36 ?        00:00:00 [kworker/4:1]
root       13101       2  0 11:36 ?        00:00:00 [kworker/u17:1-rb_allocator]
root       13218       2  0 11:40 ?        00:00:00 [kworker/u16:1-events_unbound]
root       13219       2  0 11:40 ?        00:00:00 [kworker/1:2-events]
root       13279       2  0 11:43 ?        00:00:00 [kworker/3:0]
root       13356       2  0 11:46 ?        00:00:00 [kworker/u16:3-i915]
aziz       13368   11156  0 11:48 pts/0    00:00:00 ps -ef
